log_id,hardware_id,timestamp,cpu_utilization_pct,ram_utilization_pct,temperatura_celsius,estimated_power_watts,cumple_sla,hostname,cpu_cores,ram_gb,max_watts,ubicacion_rack,estado
LOG072534,HW031,2026-08-29 16:28:04.779,41.44,42.43,42.59,196.69,True,srv-green-031,64,32,450,Rack-04,activo
LOG072535,HW024,2026-08-29 16:29:04.779,57.97,57.1,50.18,423.54,True,srv-green-024,32,32,800,Rack-03,activo
LOG072536,HW010,2026-08-29 16:30:04.779,18.64,19.78,27.41,149.24,True,srv-green-010,64,64,800,Rack-01,activo
LOG072537,HW047,2026-08-29 16:31:04.779,49.41,44.35,42.2,237.78,True,srv-green-047,32,128,450,Rack-05,activo
LOG072538,HW001,2026-08-29 16:32:04.779,44.66,46.09,43.5,249.53,True,srv-green-001,32,32,600,Rack-01,activo
LOG072539,HW010,2026-08-29 16:33:04.779,35.76,29.06,39.86,286.76,True,srv-green-010,64,64,800,Rack-01,activo
LOG072540,HW035,2026-08-29 16:34:04.779,44.76,35.78,42.07,283.59,True,srv-green-035,16,64,600,Rack-04,activo
LOG072541,HW021,2026-08-29 16:35:04.779,46.89,47.27,43.86,225.32,True,srv-green-021,16,32,450,Rack-03,activo
LOG072542,HW017,2026-08-29 16:36:04.779,52.38,48.4,46.02,258.66,True,srv-green-017,32,32,450,Rack-02,activo
LOG072543,HW044,2026-08-29 16:37:04.779,37.78,29.96,40.04,248.26,True,srv-green-044,16,64,600,Rack-05,activo
LOG072544,HW003,2026-08-29 16:38:04.779,37.31,29.14,37.71,168.39,True,srv-green-003,64,64,450,Rack-01,activo
LOG072545,HW026,2026-08-29 16:39:04.779,45.31,34.83,42.67,247.13,True,srv-green-026,16,64,600,Rack-03,activo
LOG072546,HW018,2026-08-29 16:40:04.779,49.18,38.82,43.24,399.6,True,srv-green-018,64,64,800,Rack-02,activo
LOG072547,HW049,2026-08-29 16:41:04.779,31.95,27.09,37.01,274.2,True,srv-green-049,64,64,800,Rack-05,activo
LOG072548,HW028,2026-08-29 16:42:04.779,29.09,29.02,34.83,222.92,True,srv-green-028,64,64,800,Rack-03,activo
LOG072549,HW022,2026-08-29 16:43:04.779,43.06,30.46,44.44,329.26,True,srv-green-022,32,32,800,Rack-03,activo
LOG072550,HW049,2026-08-29 16:44:04.779,57.85,43.74,48.08,496.98,True,srv-green-049,64,64,800,Rack-05,activo
LOG072551,HW004,2026-08-29 16:45:04.779,26.94,25.74,34.79,125.04,True,srv-green-004,64,128,450,Rack-01,activo
LOG072552,HW015,2026-08-29 16:46:04.779,34.67,37.52,38.86,195.71,True,srv-green-015,64,128,600,Rack-02,activo
LOG072553,HW013,2026-08-29 16:47:04.779,53.11,56.98,43.36,298.47,True,srv-green-013,64,64,600,Rack-02,activo
LOG072554,HW004,2026-08-29 16:48:04.779,39.86,36.26,42.74,161.66,True,srv-green-004,64,128,450,Rack-01,activo
LOG072555,HW037,2026-08-29 16:49:04.779,52.3,52.27,46.59,410.22,True,srv-green-037,16,32,800,Rack-04,activo
LOG072556,HW019,2026-08-29 16:50:04.779,49.96,50.99,42.51,192.52,True,srv-green-019,16,64,450,Rack-02,activo
LOG072557,HW003,2026-08-29 16:51:04.779,47.4,50.31,42.86,199.09,True,srv-green-003,64,64,450,Rack-01,activo
LOG072558,HW009,2026-08-29 16:52:04.779,53.56,48.21,47.48,275.52,True,srv-green-009,64,32,600,Rack-01,activo
LOG072559,HW004,2026-08-29 16:53:04.779,49.1,45.16,46.02,236.87,True,srv-green-004,64,128,450,Rack-01,activo
LOG072560,HW013,2026-08-29 16:54:04.779,26.38,27.57,34.12,170.58,True,srv-green-013,64,64,600,Rack-02,activo
LOG072561,HW037,2026-08-29 16:55:04.779,37.54,28.91,41.43,284.16,True,srv-green-037,16,32,800,Rack-04,activo
LOG072562,HW002,2026-08-29 16:56:04.779,59.71,56.32,51.71,471.84,True,srv-green-002,64,64,800,Rack-01,activo
LOG072563,HW035,2026-08-29 16:57:04.779,32.41,30.44,35.02,177.07,True,srv-green-035,16,64,600,Rack-04,activo
LOG072564,HW022,2026-08-29 16:58:04.779,53.99,45.6,46.47,403.1,True,srv-green-022,32,32,800,Rack-03,activo
LOG072565,HW003,2026-08-29 16:59:04.779,33.86,31.93,37.07,141.91,True,srv-green-003,64,64,450,Rack-01,activo
LOG072566,HW004,2026-08-29 17:00:04.779,43.27,31.82,40.73,210.71,True,srv-green-004,64,128,450,Rack-01,activo
LOG072567,HW017,2026-08-29 17:01:04.779,46.41,44.24,43.98,188.57,True,srv-green-017,32,32,450,Rack-02,activo
LOG072568,HW040,2026-08-29 17:02:04.779,52.08,54.16,46.52,381.61,True,srv-green-040,64,128,800,Rack-04,activo
LOG072569,HW032,2026-08-29 17:03:04.779,61.5,44.92,50.47,336.73,True,srv-green-032,16,64,600,Rack-04,activo
LOG072570,HW046,2026-08-29 17:04:04.779,36.45,31.23,39.66,167.35,True,srv-green-046,16,64,450,Rack-05,activo
LOG072571,HW009,2026-08-29 17:05:04.779,51.58,49.06,46.34,326.18,True,srv-green-009,64,32,600,Rack-01,activo
LOG072572,HW002,2026-08-29 17:06:04.779,26.82,24.62,34.29,206.72,True,srv-green-002,64,64,800,Rack-01,activo
LOG072573,HW035,2026-08-29 17:07:04.779,55.65,45.71,48.16,348.5,True,srv-green-035,16,64,600,Rack-04,activo
LOG072574,HW007,2026-08-29 17:08:04.779,37.24,31.25,37.79,208.97,True,srv-green-007,32,128,600,Rack-01,activo
LOG072575,HW011,2026-08-29 17:09:04.779,31.41,27.94,37.71,253.27,True,srv-green-011,64,32,800,Rack-02,activo
LOG072576,HW006,2026-08-29 17:10:04.779,41.91,29.5,43.22,172.29,True,srv-green-006,16,128,450,Rack-01,activo
LOG072577,HW050,2026-08-29 17:11:04.779,64.76,55.67,51.65,549.25,True,srv-green-050,32,32,800,Rack-05,activo
LOG072578,HW004,2026-08-29 17:12:04.779,41.22,30.91,38.94,194.98,True,srv-green-004,64,128,450,Rack-01,activo
LOG072579,HW044,2026-08-29 17:13:04.779,25.97,18.84,33.41,147.76,True,srv-green-044,16,64,600,Rack-05,activo
LOG072580,HW048,2026-08-29 17:14:04.779,35.9,25.42,37.03,306.37,True,srv-green-048,16,64,800,Rack-05,activo
LOG072581,HW015,2026-08-29 17:15:04.779,39.03,36.43,41.84,214.88,True,srv-green-015,64,128,600,Rack-02,activo
LOG072582,HW004,2026-08-29 17:16:04.779,50.81,53.87,46.58,194.99,True,srv-green-004,64,128,450,Rack-01,activo
LOG072583,HW040,2026-08-29 17:17:04.779,31.28,31.31,34.89,255.68,True,srv-green-040,64,128,800,Rack-04,activo
LOG072584,HW011,2026-08-29 17:18:04.779,40.8,36.3,41.33,294.53,True,srv-green-011,64,32,800,Rack-02,activo
LOG072585,HW007,2026-08-29 17:19:04.779,39.36,35.35,40.49,253.25,True,srv-green-007,32,128,600,Rack-01,activo
LOG072586,HW035,2026-08-29 17:20:04.779,43.54,47.13,40.42,254.61,True,srv-green-035,16,64,600,Rack-04,activo
LOG072587,HW022,2026-08-29 17:21:04.779,51.01,41.71,45.51,403.89,True,srv-green-022,32,32,800,Rack-03,activo
LOG072588,HW004,2026-08-29 17:22:04.779,41.46,31.82,42.02,168.67,True,srv-green-004,64,128,450,Rack-01,activo
LOG072589,HW008,2026-08-29 17:23:04.779,55.35,53.82,45.74,439.63,True,srv-green-008,32,64,800,Rack-01,activo
LOG072590,HW014,2026-08-29 17:24:04.779,34.03,26.61,39.0,192.45,True,srv-green-014,64,128,600,Rack-02,activo
LOG072591,HW001,2026-08-29 17:25:04.779,33.81,29.66,38.25,200.2,True,srv-green-001,32,32,600,Rack-01,activo
LOG072592,HW006,2026-08-29 17:26:04.779,52.02,43.56,45.7,199.21,True,srv-green-006,16,128,450,Rack-01,activo
LOG072593,HW004,2026-08-29 17:27:04.779,33.11,35.41,35.52,157.49,True,srv-green-004,64,128,450,Rack-01,activo
LOG072594,HW012,2026-08-29 17:28:04.779,50.25,44.82,45.66,428.75,True,srv-green-012,16,64,800,Rack-02,activo
LOG072595,HW017,2026-08-29 17:29:04.779,25.72,27.0,34.58,115.38,True,srv-green-017,32,32,450,Rack-02,activo
LOG072596,HW031,2026-08-29 17:30:04.779,42.03,31.94,40.75,196.98,True,srv-green-031,64,32,450,Rack-04,activo
LOG072597,HW039,2026-08-29 17:31:04.779,45.39,35.41,40.01,358.73,True,srv-green-039,32,32,800,Rack-04,activo
LOG072598,HW035,2026-08-29 17:32:04.779,39.79,30.65,42.19,255.51,True,srv-green-035,16,64,600,Rack-04,activo
LOG072599,HW025,2026-08-29 17:33:04.779,46.73,41.55,42.16,244.34,True,srv-green-025,32,64,600,Rack-03,activo
LOG072600,HW016,2026-08-29 17:34:04.779,38.52,41.07,41.62,343.29,True,srv-green-016,16,64,800,Rack-02,activo
LOG072601,HW030,2026-08-29 17:35:04.779,39.71,29.19,38.92,211.57,True,srv-green-030,16,32,600,Rack-03,activo
LOG072602,HW022,2026-08-29 17:36:04.779,24.86,25.61,34.63,185.5,True,srv-green-022,32,32,800,Rack-03,activo
LOG072603,HW046,2026-08-29 17:37:04.779,52.54,46.64,46.88,259.39,True,srv-green-046,16,64,450,Rack-05,activo
LOG072604,HW023,2026-08-29 17:38:04.779,32.94,34.03,37.08,131.12,True,srv-green-023,32,128,450,Rack-03,activo
LOG072605,HW019,2026-08-29 17:39:04.779,59.54,56.83,50.19,294.45,True,srv-green-019,16,64,450,Rack-02,activo
LOG072606,HW020,2026-08-29 17:40:04.779,24.43,24.85,33.67,212.32,True,srv-green-020,32,64,800,Rack-02,activo
LOG072607,HW008,2026-08-29 17:41:04.779,39.31,28.65,42.65,286.79,True,srv-green-008,32,64,800,Rack-01,activo
LOG072608,HW045,2026-08-29 17:42:04.779,52.34,44.67,43.67,281.88,True,srv-green-045,64,32,600,Rack-05,activo
LOG072609,HW043,2026-08-29 17:43:04.779,40.78,31.8,41.63,240.14,True,srv-green-043,16,32,600,Rack-05,activo
LOG072610,HW047,2026-08-29 17:44:04.779,37.94,27.89,40.54,163.65,True,srv-green-047,32,128,450,Rack-05,activo
LOG072611,HW027,2026-08-29 17:45:04.779,35.56,29.34,37.97,142.43,True,srv-green-027,32,32,450,Rack-03,activo
LOG072612,HW047,2026-08-29 17:46:04.779,49.49,49.19,45.28,217.83,True,srv-green-047,32,128,450,Rack-05,activo
LOG072613,HW050,2026-08-29 17:47:04.779,30.38,27.87,32.57,214.28,True,srv-green-050,32,32,800,Rack-05,activo
LOG072614,HW020,2026-08-29 17:48:04.779,52.99,41.03,44.44,368.0,True,srv-green-020,32,64,800,Rack-02,activo
LOG072615,HW029,2026-08-29 17:49:04.779,44.05,43.66,43.04,227.83,True,srv-green-029,32,64,600,Rack-03,activo
LOG072616,HW029,2026-08-29 17:50:04.779,23.03,21.94,31.88,150.87,True,srv-green-029,32,64,600,Rack-03,activo
LOG072617,HW021,2026-08-29 17:51:04.779,34.19,34.51,36.87,148.7,True,srv-green-021,16,32,450,Rack-03,activo
LOG072618,HW042,2026-08-29 17:52:04.779,36.89,35.57,38.34,183.3,True,srv-green-042,16,32,450,Rack-05,activo
LOG072619,HW022,2026-08-29 17:53:04.779,49.83,50.29,44.42,350.29,True,srv-green-022,32,32,800,Rack-03,activo
LOG072620,HW042,2026-08-29 17:54:04.779,42.8,31.67,41.15,180.5,True,srv-green-042,16,32,450,Rack-05,activo
LOG072621,HW005,2026-08-29 17:55:04.779,27.73,21.82,33.12,242.84,True,srv-green-005,16,128,800,Rack-01,activo
LOG072622,HW037,2026-08-29 17:56:04.779,35.87,32.59,37.93,264.14,True,srv-green-037,16,32,800,Rack-04,activo
LOG072623,HW048,2026-08-29 17:57:04.779,50.11,42.6,45.4,396.49,True,srv-green-048,16,64,800,Rack-05,activo
LOG072624,HW050,2026-08-29 17:58:04.779,54.58,52.94,46.87,457.44,True,srv-green-050,32,32,800,Rack-05,activo
LOG072625,HW024,2026-08-29 17:59:04.779,32.7,31.61,36.78,279.21,True,srv-green-024,32,32,800,Rack-03,activo
LOG072626,HW030,2026-08-29 18:00:04.779,37.04,29.48,38.03,194.39,True,srv-green-030,16,32,600,Rack-03,activo
LOG072627,HW031,2026-08-29 18:01:04.779,41.77,35.06,41.57,180.46,True,srv-green-031,64,32,450,Rack-04,activo
LOG072628,HW036,2026-08-29 18:02:04.779,25.92,21.16,35.53,224.69,True,srv-green-036,32,32,800,Rack-04,activo
LOG072629,HW019,2026-08-29 18:03:04.779,43.68,33.24,40.2,178.36,True,srv-green-019,16,64,450,Rack-02,activo
LOG072630,HW028,2026-08-29 18:04:04.779,46.57,39.73,42.96,341.09,True,srv-green-028,64,64,800,Rack-03,activo
LOG072631,HW038,2026-08-29 18:05:04.779,32.34,24.13,35.94,235.14,True,srv-green-038,32,32,800,Rack-04,activo
LOG072632,HW045,2026-08-29 18:06:04.779,47.49,41.54,45.87,282.04,True,srv-green-045,64,32,600,Rack-05,activo
LOG072633,HW042,2026-08-29 18:07:04.779,34.55,28.01,37.55,139.08,True,srv-green-042,16,32,450,Rack-05,activo
LOG072634,HW023,2026-08-29 18:08:04.779,33.6,25.62,37.93,149.07,True,srv-green-023,32,128,450,Rack-03,activo
LOG072635,HW030,2026-08-29 18:09:04.779,23.04,24.38,33.17,125.27,True,srv-green-030,16,32,600,Rack-03,activo
LOG072636,HW024,2026-08-29 18:10:04.779,41.93,33.02,39.59,321.12,True,srv-green-024,32,32,800,Rack-03,activo
LOG072637,HW002,2026-08-29 18:11:04.779,40.34,43.81,38.78,322.76,True,srv-green-002,64,64,800,Rack-01,activo
LOG072638,HW012,2026-08-29 18:12:04.779,43.2,34.14,44.59,375.82,True,srv-green-012,16,64,800,Rack-02,activo
LOG072639,HW038,2026-08-29 18:13:04.779,19.41,18.64,31.16,173.72,True,srv-green-038,32,32,800,Rack-04,activo
LOG072640,HW036,2026-08-29 18:14:04.779,32.04,24.84,35.43,238.31,True,srv-green-036,32,32,800,Rack-04,activo
LOG072641,HW022,2026-08-29 18:15:04.779,50.63,48.12,44.02,375.67,True,srv-green-022,32,32,800,Rack-03,activo
LOG072642,HW023,2026-08-29 18:16:04.779,39.32,30.66,39.83,185.05,True,srv-green-023,32,128,450,Rack-03,activo
LOG072643,HW008,2026-08-29 18:17:04.779,55.37,54.93,50.41,379.95,True,srv-green-008,32,64,800,Rack-01,activo
LOG072644,HW042,2026-08-29 18:18:04.779,34.03,28.41,33.68,148.7,True,srv-green-042,16,32,450,Rack-05,activo
LOG072645,HW019,2026-08-29 18:19:04.779,51.94,40.95,43.21,248.56,True,srv-green-019,16,64,450,Rack-02,activo
LOG072646,HW024,2026-08-29 18:20:04.779,50.01,45.31,45.43,400.9,True,srv-green-024,32,32,800,Rack-03,activo
LOG072647,HW050,2026-08-29 18:21:04.779,39.05,41.21,41.12,273.67,True,srv-green-050,32,32,800,Rack-05,activo
LOG072648,HW032,2026-08-29 18:22:04.779,52.25,36.89,45.07,273.31,True,srv-green-032,16,64,600,Rack-04,activo
LOG072649,HW046,2026-08-29 18:23:04.779,41.98,34.94,41.91,166.47,True,srv-green-046,16,64,450,Rack-05,activo
LOG072650,HW021,2026-08-29 18:24:04.779,40.23,30.72,41.59,198.15,True,srv-green-021,16,32,450,Rack-03,activo
LOG072651,HW031,2026-08-29 18:25:04.779,34.49,37.78,36.89,148.37,True,srv-green-031,64,32,450,Rack-04,activo
LOG072652,HW037,2026-08-29 18:26:04.779,36.31,36.99,37.65,299.23,True,srv-green-037,16,32,800,Rack-04,activo
LOG072653,HW013,2026-08-29 18:27:04.779,41.82,38.05,41.0,247.95,True,srv-green-013,64,64,600,Rack-02,activo
LOG072654,HW001,2026-08-29 18:28:04.779,43.86,44.36,39.61,244.06,True,srv-green-001,32,32,600,Rack-01,activo
LOG072655,HW041,2026-08-29 18:29:04.779,33.6,34.78,37.34,168.76,True,srv-green-041,16,128,450,Rack-05,activo
LOG072656,HW002,2026-08-29 18:30:04.779,26.85,19.07,36.58,225.36,True,srv-green-002,64,64,800,Rack-01,activo
LOG072657,HW044,2026-08-29 18:31:04.779,33.17,33.84,38.42,192.69,True,srv-green-044,16,64,600,Rack-05,activo
LOG072658,HW006,2026-08-29 18:32:04.779,58.07,49.31,45.63,260.67,True,srv-green-006,16,128,450,Rack-01,activo
LOG072659,HW044,2026-08-29 18:33:04.779,42.18,39.77,41.87,277.04,True,srv-green-044,16,64,600,Rack-05,activo
LOG072660,HW006,2026-08-29 18:34:04.779,48.08,50.04,44.68,196.32,True,srv-green-006,16,128,450,Rack-01,activo
LOG072661,HW035,2026-08-29 18:35:04.779,21.23,19.04,30.04,123.68,True,srv-green-035,16,64,600,Rack-04,activo
LOG072662,HW013,2026-08-29 18:36:04.779,31.84,34.59,36.37,192.33,True,srv-green-013,64,64,600,Rack-02,activo
LOG072663,HW041,2026-08-29 18:37:04.779,52.85,56.19,47.06,203.38,True,srv-green-041,16,128,450,Rack-05,activo
LOG072664,HW028,2026-08-29 18:38:04.779,40.1,33.53,39.31,325.45,True,srv-green-028,64,64,800,Rack-03,activo
LOG072665,HW040,2026-08-29 18:39:04.779,48.28,46.33,44.15,375.52,True,srv-green-040,64,128,800,Rack-04,activo
LOG072666,HW037,2026-08-29 18:40:04.779,32.2,32.65,36.32,254.46,True,srv-green-037,16,32,800,Rack-04,activo
LOG072667,HW040,2026-08-29 18:41:04.779,25.07,20.34,32.84,207.22,True,srv-green-040,64,128,800,Rack-04,activo
LOG072668,HW003,2026-08-29 18:42:04.779,46.47,48.15,45.2,180.24,True,srv-green-003,64,64,450,Rack-01,activo
LOG072669,HW008,2026-08-29 18:43:04.779,37.74,41.24,39.58,274.53,True,srv-green-008,32,64,800,Rack-01,activo
LOG072670,HW045,2026-08-29 18:44:04.779,43.5,34.5,41.26,226.77,True,srv-green-045,64,32,600,Rack-05,activo
LOG072671,HW031,2026-08-29 18:45:04.779,41.3,39.43,42.68,182.54,True,srv-green-031,64,32,450,Rack-04,activo
LOG072672,HW005,2026-08-29 18:46:04.779,39.36,36.45,39.62,277.9,True,srv-green-005,16,128,800,Rack-01,activo
LOG072673,HW037,2026-08-29 18:47:04.779,39.04,31.55,40.96,340.34,True,srv-green-037,16,32,800,Rack-04,activo
LOG072674,HW037,2026-08-29 18:48:04.779,18.7,18.12,28.85,142.32,True,srv-green-037,16,32,800,Rack-04,activo
LOG072675,HW017,2026-08-29 18:49:04.779,45.74,43.97,41.7,191.87,True,srv-green-017,32,32,450,Rack-02,activo
LOG072676,HW011,2026-08-29 18:50:04.779,50.83,47.43,44.91,406.25,True,srv-green-011,64,32,800,Rack-02,activo
LOG072677,HW040,2026-08-29 18:51:04.779,39.67,33.48,39.08,342.43,True,srv-green-040,64,128,800,Rack-04,activo
LOG072678,HW013,2026-08-29 18:52:04.779,18.98,14.65,29.81,111.3,True,srv-green-013,64,64,600,Rack-02,activo
LOG072679,HW031,2026-08-29 18:53:04.779,41.5,40.45,40.69,200.37,True,srv-green-031,64,32,450,Rack-04,activo
LOG072680,HW003,2026-08-29 18:54:04.779,39.53,34.43,43.04,198.03,True,srv-green-003,64,64,450,Rack-01,activo
LOG072681,HW025,2026-08-29 18:55:04.779,33.73,29.56,37.62,182.41,True,srv-green-025,32,64,600,Rack-03,activo
LOG072682,HW001,2026-08-29 18:56:04.779,37.95,38.47,37.12,241.65,True,srv-green-001,32,32,600,Rack-01,activo
LOG072683,HW043,2026-08-29 18:57:04.779,30.74,26.91,35.0,198.63,True,srv-green-043,16,32,600,Rack-05,activo
LOG072684,HW022,2026-08-29 18:58:04.779,50.48,42.27,45.67,361.62,True,srv-green-022,32,32,800,Rack-03,activo
LOG072685,HW027,2026-08-29 18:59:04.779,49.41,35.36,45.34,218.09,True,srv-green-027,32,32,450,Rack-03,activo
LOG072686,HW047,2026-08-29 19:00:04.779,38.65,28.73,40.11,159.41,True,srv-green-047,32,128,450,Rack-05,activo
LOG072687,HW038,2026-08-29 19:01:04.779,39.76,34.97,39.93,351.12,True,srv-green-038,32,32,800,Rack-04,activo
LOG072688,HW044,2026-08-29 19:02:04.779,47.37,40.75,45.27,285.58,True,srv-green-044,16,64,600,Rack-05,activo
LOG072689,HW017,2026-08-29 19:03:04.779,58.88,53.11,47.17,274.68,True,srv-green-017,32,32,450,Rack-02,activo
LOG072690,HW049,2026-08-29 19:04:04.779,35.51,36.21,36.99,270.93,True,srv-green-049,64,64,800,Rack-05,activo
LOG072691,HW011,2026-08-29 19:05:04.779,29.42,32.25,35.13,228.73,True,srv-green-011,64,32,800,Rack-02,activo
LOG072692,HW022,2026-08-29 19:06:04.779,25.27,18.94,31.76,190.39,True,srv-green-022,32,32,800,Rack-03,activo
LOG072693,HW041,2026-08-29 19:07:04.779,40.71,36.41,40.42,189.91,True,srv-green-041,16,128,450,Rack-05,activo
LOG072694,HW037,2026-08-29 19:08:04.779,28.63,23.46,34.96,204.38,True,srv-green-037,16,32,800,Rack-04,activo
LOG072695,HW038,2026-08-29 19:09:04.779,36.89,32.1,39.9,275.2,True,srv-green-038,32,32,800,Rack-04,activo
LOG072696,HW028,2026-08-29 19:10:04.779,47.82,35.69,42.12,393.21,True,srv-green-028,64,64,800,Rack-03,activo
LOG072697,HW050,2026-08-29 19:11:04.779,45.64,43.48,43.64,373.89,True,srv-green-050,32,32,800,Rack-05,activo
LOG072698,HW007,2026-08-29 19:12:04.779,25.35,24.3,33.48,164.97,True,srv-green-007,32,128,600,Rack-01,activo
LOG072699,HW012,2026-08-29 19:13:04.779,30.48,24.62,35.74,239.86,True,srv-green-012,16,64,800,Rack-02,activo
LOG072700,HW031,2026-08-29 19:14:04.779,58.66,52.5,48.93,249.26,True,srv-green-031,64,32,450,Rack-04,activo
LOG072701,HW020,2026-08-29 19:15:04.779,47.82,44.51,43.96,343.07,True,srv-green-020,32,64,800,Rack-02,activo
LOG072702,HW005,2026-08-29 19:16:04.779,34.86,32.62,36.45,296.92,True,srv-green-005,16,128,800,Rack-01,activo
LOG072703,HW033,2026-08-29 19:17:04.779,38.08,39.0,37.93,288.27,True,srv-green-033,32,64,800,Rack-04,activo
LOG072704,HW039,2026-08-29 19:18:04.779,45.37,39.45,43.92,405.72,True,srv-green-039,32,32,800,Rack-04,activo
LOG072705,HW040,2026-08-29 19:19:04.779,39.14,40.43,39.41,274.29,True,srv-green-040,64,128,800,Rack-04,activo
LOG072706,HW002,2026-08-29 19:20:04.779,39.47,33.38,37.87,303.11,True,srv-green-002,64,64,800,Rack-01,activo
LOG072707,HW009,2026-08-29 19:21:04.779,27.14,20.07,33.46,181.16,True,srv-green-009,64,32,600,Rack-01,activo
LOG072708,HW047,2026-08-29 19:22:04.779,37.31,35.69,40.59,180.79,True,srv-green-047,32,128,450,Rack-05,activo
LOG072709,HW021,2026-08-29 19:23:04.779,33.49,30.68,36.71,135.02,True,srv-green-021,16,32,450,Rack-03,activo
LOG072710,HW041,2026-08-29 19:24:04.779,46.31,41.12,43.39,217.15,True,srv-green-041,16,128,450,Rack-05,activo
LOG072711,HW038,2026-08-29 19:25:04.779,42.03,41.18,40.46,334.91,True,srv-green-038,32,32,800,Rack-04,activo
LOG072712,HW007,2026-08-29 19:26:04.779,39.1,37.7,38.76,206.86,True,srv-green-007,32,128,600,Rack-01,activo
LOG072713,HW030,2026-08-29 19:27:04.779,36.97,31.37,39.77,214.05,True,srv-green-030,16,32,600,Rack-03,activo
LOG072714,HW038,2026-08-29 19:28:04.779,40.77,38.47,39.73,284.5,True,srv-green-038,32,32,800,Rack-04,activo
LOG072715,HW020,2026-08-29 19:29:04.779,34.32,32.68,37.61,279.38,True,srv-green-020,32,64,800,Rack-02,activo
LOG072716,HW039,2026-08-29 19:30:04.779,46.56,48.23,43.62,350.06,True,srv-green-039,32,32,800,Rack-04,activo
LOG072717,HW035,2026-08-29 19:31:04.779,46.12,42.95,45.27,249.11,True,srv-green-035,16,64,600,Rack-04,activo
LOG072718,HW050,2026-08-29 19:32:04.779,14.6,15.51,28.71,103.61,True,srv-green-050,32,32,800,Rack-05,activo
LOG072719,HW030,2026-08-29 19:33:04.779,8.69,10.0,25.52,51.35,True,srv-green-030,16,32,600,Rack-03,activo
LOG072720,HW036,2026-08-29 19:34:04.779,28.35,20.12,32.53,194.87,True,srv-green-036,32,32,800,Rack-04,activo
LOG072721,HW014,2026-08-29 19:35:04.779,32.44,28.37,38.09,170.19,True,srv-green-014,64,128,600,Rack-02,activo
LOG072722,HW013,2026-08-29 19:36:04.779,47.09,38.46,45.37,294.06,True,srv-green-013,64,64,600,Rack-02,activo
LOG072723,HW001,2026-08-29 19:37:04.779,37.33,27.18,37.37,219.95,True,srv-green-001,32,32,600,Rack-01,activo
LOG072724,HW031,2026-08-29 19:38:04.779,35.41,36.29,40.95,168.04,True,srv-green-031,64,32,450,Rack-04,activo
LOG072725,HW024,2026-08-29 19:39:04.779,33.49,23.54,36.22,262.75,True,srv-green-024,32,32,800,Rack-03,activo
LOG072726,HW016,2026-08-29 19:40:04.779,33.43,27.91,35.94,238.15,True,srv-green-016,16,64,800,Rack-02,activo
LOG072727,HW045,2026-08-29 19:41:04.779,30.11,30.76,34.06,201.66,True,srv-green-045,64,32,600,Rack-05,activo
LOG072728,HW033,2026-08-29 19:42:04.779,34.39,36.11,37.38,281.93,True,srv-green-033,32,64,800,Rack-04,activo
LOG072729,HW030,2026-08-29 19:43:04.779,44.78,42.29,40.57,266.45,True,srv-green-030,16,32,600,Rack-03,activo
LOG072730,HW034,2026-08-29 19:44:04.779,32.97,27.54,39.22,190.72,True,srv-green-034,32,64,600,Rack-04,activo
LOG072731,HW014,2026-08-29 19:45:04.779,43.31,33.84,40.29,289.33,True,srv-green-014,64,128,600,Rack-02,activo
LOG072732,HW047,2026-08-29 19:46:04.779,29.69,25.17,36.43,135.2,True,srv-green-047,32,128,450,Rack-05,activo
LOG072733,HW043,2026-08-29 19:47:04.779,61.04,53.81,49.16,385.27,True,srv-green-043,16,32,600,Rack-05,activo
LOG072734,HW040,2026-08-29 19:48:04.779,35.52,30.7,36.05,263.41,True,srv-green-040,64,128,800,Rack-04,activo
